sourceTaxonId	sourceTaxonName	stage	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	LocationinhostName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	notes	referenceSource	referenceDoi	referenceCitation
EOL:13535561	Vigisospirura potekhina	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Stalagmoptera incostata	body cavity						cites Gafurov 1969	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:596945	Spirocamallanus hilarii	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:993784	Steindachnerina elegans	gut						cites Pereira et al. 1936; as S. cearensis, though mostly called S. hilarii in literature	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Varestrongylus pneumonicus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:41685310	Subzebrinus labiellus	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Protostrongylus davtiani	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Subzebrinus pfeifferi	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Protostrongylus davtiani	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Subzebrinus sogdianus	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Varestrongylus pneumonicus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Succinea evoluta	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Varestrongylus pneumonicus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Succinea martensiana	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:13535561	Vigisospirura potekhina	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Trigonoscelis ceromatica	body cavity						cites Gafurov 1969	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:5004637	Simondsia paradoxa	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Triturus triturus	gut wall						cites Dimitrova 1965b; experimental host	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6836047	Protostrongylus hobmaieri	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:449879	Vallonia costata	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6836047	Protostrongylus hobmaieri	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:452792	Vertigo alpestris	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6836047	Protostrongylus hobmaieri	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:4908990	Vertigo antivertigo	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6836047	Protostrongylus hobmaieri	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Vertigo pygmea	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6836047	Protostrongylus hobmaieri	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:4908994	Vertigo ronnebyensis	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4965389	Angiostrongylus vasorum	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1053890	Lycalopex vetulus	heart							Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4965389	Angiostrongylus vasorum	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1053890	Lycalopex vetulus	pulmonary arteries							Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462572	Angiostrongylus cantonensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1179194	Melomys littoralis	heart							Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462572	Angiostrongylus cantonensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1179194	Melomys littoralis	pulmonary arteries							Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462572	Angiostrongylus cantonensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of		Rattus bowersi	heart							Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:462572	Angiostrongylus cantonensis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of		Rattus bowersi	pulmonary arteries							Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6835844	Eustrongylides excisus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:214518	Sander volgensis	mesentery						cites Karmanova 1965	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6835844	Eustrongylides excisus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:214518	Sander volgensis	gut wall						cites Karmanova 1965	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Protostrongylus skrjabini	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Subzebrinus albiplicatus	muscles						cites Azimov et al. 1976	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Protostrongylus davtiani	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of		Subzebrinus albiplicatus	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963725	Contracaecum microcephalum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:16232	Coenagrion							cites Mozgovoi et al. 1968	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4963731	Contracaecum micropapillatum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:16232	Coenagrion	body cavity						cites Semenova 1973	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:2962546	Tetrameres fissispina	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:338871	Daphnia pulex	body cavity						cites Rust 1908	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites zygodontomis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:403070	Doru lineare	body cavity						cites Quentin 1969	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Pterygodermatites zygodontomis	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:403070	Doru lineare	gut wall						cites Quentin 1969	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6835925	Crenosoma vulpis	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:328684	Nyctereutes procyonoides	lungs							Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
	Hexametra angusticaecoides	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:41713305	Periplaneta orientalis	body cavity						cites Chabaud et al. 1962	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6836045	Protostrongylus tauricus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:452026	Helicella obvia	muscles						cites Boev 1975	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6835844	Eustrongylides excisus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:994822	Huso huso	mesentery						cites Karmanova 1965	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:6835844	Eustrongylides excisus	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:994822	Huso huso	gut wall						cites Karmanova 1965	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:4964108	Graphidium strigosum	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:327967	Lepus capensis	stomach							Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:13339416	Trichosomoides crassicauda	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1179169	Mastomys natalensis	urinary tract						cites Hasslinger and Schwarzler 1980	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:13339416	Trichosomoides crassicauda	http://www.ebi.ac.uk/efo/EFO_0001272	RO:0002444	parasite of	EOL:1179169	Mastomys natalensis	bladder						cites Hasslinger and Schwarzler 1980	Anderson. 2000. Nematode parasites of vertebrates: their development and transmission, CABI	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11993274	Gnathostoma nipponicum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:4299522	Thermocyclops hyalinus	body cavity							Ando et al. 1988. J. Parasitol. 74: 623-627	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
EOL:11993274	Gnathostoma nipponicum	http://purl.obolibrary.org/obo/PATO_0001185	RO:0002444	parasite of	EOL:204281	Misgurnus anguillicaudatus	muscles							Ando et al. 1988. J. Parasitol. 74: 623-627	doi:10.1002/ecy.1680	Benesh, D. P., Lafferty, K. D. and Kuris, A. (2017), A life cycle database for parasitic acanthocephalans, cestodes, and nematodes. Ecology, 98: 882. doi:10.1002/ecy.1680
